X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,QualityOfLife,CODE_DEFINED,LAT,LONG,ObjectId
-8478633.51180232,5317039.24842298,2024/11/14 00:00:00+00,140,140,800 BELLEVUE AVE    ,False,DISORDERLY CONDUCT,43.0332831090001,-76.164860721,5998
-8475761.51669591,5319929.52444752,2024/11/14 00:00:00+00,250,250,200 HOWARD ST     ,False,SIMPLE ASSAULT,43.0522586000001,-76.13906115,5999
-8480035.84817828,5318954.51829796,2024/11/14 00:00:00+00,302,302,500 S  WILBUR AVE    ,False,SIMPLE ASSAULT,43.045858061,-76.177458123,6000
-8481516.87006839,5319618.83070194,2024/11/13 00:00:00+00,1400,1600,300 CAYUGA ST     ,False,SIMPLE ASSAULT,43.0502190880001,-76.190762369,6001
-8477382.0499605,5318739.12727371,2024/11/14 00:00:00+00,725,725,100 DICKERSON ST     ,False,OFFN AGAINST FAMILY,43.044444012,-76.153618648,6002
-8475122.68664354,5314787.95851495,2024/11/14 00:00:00+00,1500,600,100 REMINGTON AVE    ,False,CRIMINAL MISCHIEF,43.0184986790001,-76.133322442,6003
-8478122.42420522,5320314.50198489,2024/11/07 00:00:00+00,2150,2150,0 WEST ST FROM EB I 690 RAMP   ,False,DRIVING UNDER INFLUENCE,43.054785645,-76.160269543,6004
,,2024/11/14 00:00:00+00,1130,1230,100 NEWBURY HOLLOW LN     ,False,CRIMINAL MISCHIEF,,,6005
-8477379.66616492,5318720.61106911,2024/11/14 00:00:00+00,950,950,600 S  CLINTON ST     ,False,SIMPLE ASSAULT,43.044322451,-76.153597234,6006
-8477382.0499605,5318739.12727371,2024/11/14 00:00:00+00,1016,1016,100 DICKERSON ST     ,False,ALL OTHER OFFENSES,43.044444012,-76.153618648,6007
-8475122.68664354,5314787.95851495,2024/11/14 00:00:00+00,800,600,100 REMINGTON AVE    ,False,CRIMINAL MISCHIEF,43.0184986790001,-76.133322442,6008
-8476885.70829974,5320454.59167959,2024/11/14 00:00:00+00,1525,1525,100 UNION AVE    ,False,SEX OFFENSES,43.0557051870001,-76.1491599349999,6009
-8475435.01384643,5323011.38672199,2024/11/14 00:00:00+00,1426,1426,100 DARLINGTON RD     ,True,OFFN AGAINST FAMILY,43.0724854440001,-76.136128125,6010
-8476865.72711906,5320722.592951,2024/11/14 00:00:00+00,2216,2216,700 N  TOWNSEND ST     ,False,OFFN AGAINST FAMILY,43.057464296,-76.1489804409999,6011
-8478220.10561123,5322599.67935321,2024/11/15 00:00:00+00,209,209,400 BEAR ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0697837170001,-76.1611470299999,6012
-8480156.09938841,5316962.78667342,2024/11/15 00:00:00+00,1331,1331,1400 BELLEVUE AVE    ,False,OFFN AGAINST FAMILY,43.0327810360001,-76.178538358,6013
-8476582.82377267,5316205.97620743,2024/11/14 00:00:00+00,1350,1350,1900 S  SALINA ST     ,True,CRIMINAL MISCHIEF,43.0278113480001,-76.146439077,6014
-8476153.89018241,5314971.91470813,2024/11/15 00:00:00+00,1310,1310,100 W  LAFAYETTE AVE    ,True,CRIMINAL MISCHIEF,43.0197068700001,-76.142585901,6015
-8476087.32802872,5320102.48141832,2024/11/15 00:00:00+00,1906,1906,300 CATHERINE ST     ,False,CRIMINAL MISCHIEF,43.0533939260001,-76.141987963,6016
-8476201.57121462,5320346.27976116,2024/11/15 00:00:00+00,1734,1734,700 JAMES ST     ,False,SIMPLE ASSAULT,43.054994234,-76.143014227,6017
-8479549.36474899,5319628.26571267,2024/11/15 00:00:00+00,2200,2209,400 RICHMOND AVE    ,False,SIMPLE ASSAULT,43.0502810240001,-76.1730879679999,6018
-8476532.45047857,5324222.90197002,2024/11/15 00:00:00+00,2254,2254,300 LOMA AVE    ,False,SIMPLE ASSAULT,43.08043502,-76.145986566,6019
-8475927.3821806,5312924.36826336,2024/11/25 00:00:00+00,2336,2336,100 CORDOVA ST     ,False,SIMPLE ASSAULT,43.006257615,-76.140551145,6020
-8479628.71472918,5320342.56235188,2024/11/26 00:00:00+00,352,352,1200 W  BELDEN AVE    ,True,OFFN AGAINST FAMILY,43.054969833,-76.173800781,6021
-8477523.9814207,5322219.83462332,2024/11/25 00:00:00+00,2255,2259,1300 PARK ST     ,False,SIMPLE ASSAULT,43.067290975,-76.15489364,6022
-8479573.11220201,5317962.56391821,2024/11/26 00:00:00+00,1023,1023,100 FENTON ST     ,False,POSSESSION/USE DRUG,43.0393455780001,-76.173301295,6023
-8476201.57121462,5320346.27976116,2024/11/26 00:00:00+00,750,750,700 JAMES ST     ,False,OFFN AGAINST FAMILY,43.054994234,-76.143014227,6024
-8479683.61505301,5319632.37967037,2024/11/26 00:00:00+00,1551,1551,500 RICHMOND AVE    ,False,CRIMINAL MISCHIEF,43.0503080300001,-76.174293959,6025
-8474246.25348704,5318863.87502948,2024/11/26 00:00:00+00,1646,1646,500 S  BEECH ST     ,False,SEX OFFENSES,43.045262989,-76.125449309,6026
-8479674.9771058,5316969.97574746,2024/11/26 00:00:00+00,1736,1736,100 STINARD AVE    ,True,CRIMINAL MISCHIEF,43.0328282420001,-76.174216363,6027
-8476935.67961917,5322122.34939057,2024/11/26 00:00:00+00,2022,2022,100 HERBERT ST     ,False,SIMPLE ASSAULT,43.066651209,-76.149608835,6028
-8476513.05461577,5318475.52252604,2024/11/26 00:00:00+00,2252,2252,900 S  TOWNSEND ST     ,False,SIMPLE ASSAULT,43.042713394,-76.14581233,6029
-8472011.21815423,5322454.39923438,2024/11/27 00:00:00+00,44,55,100 S  MIDLER AVE    ,False,CRIMINAL MISCHIEF,43.068830324,-76.1053716449999,6030
-8476707.42635038,5319200.73520718,2024/11/26 00:00:00+00,1411,1411,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,6031
-8476672.09432324,5321755.03558797,2024/11/27 00:00:00+00,151,151,900 PARK ST     ,False,SIMPLE ASSAULT,43.06424058,-76.147241008,6032
-8475624.4284128,5319115.7669118,2024/11/27 00:00:00+00,811,811,400 IRVING AVE    ,False,CRIMINAL MISCHIEF,43.046916642,-76.137829665,6033
-8477437.38220395,5317841.23573054,2024/11/27 00:00:00+00,158,158,200 KING ST     ,False,CRIMINAL MISCHIEF,43.038548974,-76.154115706,6034
-8476918.92714899,5315715.65357843,2024/11/27 00:00:00+00,906,906,400 W  COLVIN ST     ,False,SIMPLE ASSAULT,43.0245913700001,-76.149458345,6035
-8477339.31318347,5312278.33511363,2024/11/27 00:00:00+00,1701,1701,1600 VALLEY DR     ,False,CRIMINAL MISCHIEF,43.0020135520001,-76.1532347369999,6036
-8479573.11220201,5317962.56391821,2024/11/27 00:00:00+00,1803,1803,100 FENTON ST     ,False,SIMPLE ASSAULT,43.0393455780001,-76.173301295,6037
-8476141.44410674,5316484.02347932,2024/11/27 00:00:00+00,1836,1836,200 GARFIELD AVE    ,False,SIMPLE ASSAULT,43.029637226,-76.1424740959999,6038
-8479640.62769581,5319911.06666726,2024/11/16 00:00:00+00,44,44,800 PARK AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.052137438,-76.173907797,6039
-8473880.68495469,5318170.84726097,2024/11/27 00:00:00+00,2012,2012,300 GREENWOOD PL     ,False,OFFN AGAINST FAMILY,43.0407130790001,-76.122165351,6040
-8477978.39648768,5312652.48341339,2024/11/16 00:00:00+00,113,113,700 BARNES AVE    ,False,SIMPLE ASSAULT,43.004471525,-76.1589757199999,6041
-8472663.52098194,5322638.20880863,2024/11/16 00:00:00+00,2230,330,100 FOBES AVE    ,False,CRIMINAL MISCHIEF,43.070036562,-76.111231381,6042
-8476918.92714899,5315715.65357843,2024/11/16 00:00:00+00,1552,1552,400 W  COLVIN ST     ,False,SIMPLE ASSAULT,43.0245913700001,-76.149458345,6043
-8476671.75479879,5317370.11508496,2024/11/27 00:00:00+00,1104,1104,1300 S  STATE ST     ,False,ALL OTHER OFFENSES,43.0354556410001,-76.1472379579999,6044
-8476457.40399857,5314653.8636191,2024/11/16 00:00:00+00,1715,1715,900 CANNON ST     ,False,ALL OTHER OFFENSES,43.0176179530001,-76.145312412,6045
-8477028.58263604,5321589.15928441,2024/11/16 00:00:00+00,1735,1735,100 LILAC ST     ,False,ALL OTHER OFFENSES,43.063151926,-76.1504433969999,6046
-8477152.45172962,5322021.08950058,2024/11/16 00:00:00+00,1650,1650,1200 PARK ST     ,False,SIMPLE ASSAULT,43.065986664,-76.1515561319999,6047
-8477219.22449978,5322743.65776707,2024/11/16 00:00:00+00,2150,2150,800 KIRKPATRICK ST     ,False,SIMPLE ASSAULT,43.070728553,-76.1521559619999,6048
-8474244.28903198,5318990.02233264,2024/11/17 00:00:00+00,319,319,100 MAPLE TER    ,False,SIMPLE ASSAULT,43.0460911430001,-76.125431662,6049
-8474754.73654201,5319909.53824489,2024/11/17 00:00:00+00,1442,1442,300 ELM ST     ,False,SIMPLE ASSAULT,43.0521274050001,-76.13001709,6050
-8480682.30417237,5318936.10021995,2024/11/17 00:00:00+00,1853,1853,300 BRYANT AVE    ,False,KIDNAPPING,43.0457371470001,-76.183265336,6051
-8477202.49596331,5321930.59444547,2024/11/17 00:00:00+00,2033,2033,100 STEUBEN ST     ,False,OFFN AGAINST FAMILY,43.0653927600001,-76.152005687,6052
-8479650.38518313,5314937.98429918,2024/11/18 00:00:00+00,848,848,900 GLENWOOD AVE    ,False,SIMPLE ASSAULT,43.0194840230001,-76.1739954499999,6053
-8476101.51580914,5313728.94752288,2024/11/17 00:00:00+00,123,123,3800 S  SALINA ST     ,True,POSSESSION/USE DRUG,43.0115428240001,-76.142115414,6054
-8476999.96439871,5320643.06118638,2024/11/18 00:00:00+00,902,902,400 PROSPECT AVE    ,False,OFFN AGAINST FAMILY,43.05694227,-76.150186315,6055
-8480523.04238251,5316928.83685384,2024/11/18 00:00:00+00,1203,1203,100 REED AVE    ,False,SIMPLE ASSAULT,43.032558109,-76.181834663,6056
-8476631.93403582,5317066.78481467,2024/11/18 00:00:00+00,2200,714,200 MARTIN LUTHER KING      E ,True,CRIMINAL MISCHIEF,43.0334639210001,-76.146880242,6057
-8471998.59419002,5322475.15233205,2024/11/18 00:00:00+00,1109,1109,100 N  MIDLER AVE    ,False,SIMPLE ASSAULT,43.068966516,-76.1052582419999,6058
-8477307.89470435,5311635.17637932,2024/11/18 00:00:00+00,1240,1240,100 CHAFFEE AVE    ,False,OFFN AGAINST FAMILY,42.9977880810001,-76.1529525,6059
-8481669.63859234,5319915.03115201,2024/11/18 00:00:00+00,1245,1245,300 ERIE ST     ,False,OFFN AGAINST FAMILY,43.0521634620001,-76.192134712,6060
-8476780.94274397,5314358.78430609,2024/11/18 00:00:00+00,1544,1544,300 W  CALTHROP AVE    ,False,CRIMINAL MISCHIEF,43.015679848,-76.1482188099999,6061
-8478679.78352978,5322624.51772495,2024/11/18 00:00:00+00,1511,1511,1700 N  SALINA ST     ,False,SIMPLE ASSAULT,43.0699467160001,-76.1652763869999,6062
-8480026.47196021,5319191.88678552,2024/11/18 00:00:00+00,1714,1714,100 NELSON ST     ,False,SIMPLE ASSAULT,43.0474163550001,-76.177373895,6063
-8476707.42635038,5319200.73520718,2024/11/18 00:00:00+00,1223,1223,500 S  STATE ST     ,False,SIMPLE ASSAULT,43.0474744430001,-76.147558401,6064
-8475439.97669197,5321974.53937738,2024/12/09 00:00:00+00,1536,1536,1000 OAK ST     ,True,OFFN AGAINST FAMILY,43.0656811640001,-76.136172707,6065
-8481474.75501071,5319027.79766959,2024/12/09 00:00:00+00,1635,1635,200 AVERY AVE    ,False,SIMPLE ASSAULT,43.046339135,-76.1903840429999,6066
-8472300.49966218,5319057.37057385,2024/12/09 00:00:00+00,1638,1638,100 DIDAMA ST     ,True,CRIMINAL MISCHIEF,43.046533278,-76.107970305,6067
-8472854.79580832,5319656.86237193,2024/12/09 00:00:00+00,1830,1830,100 CROLY ST     ,False,CRIMINAL MISCHIEF,43.050468746,-76.112949632,6068
-8475701.13622487,5320682.19898866,2024/12/09 00:00:00+00,1913,1913,900 JAMES ST     ,False,SIMPLE ASSAULT,43.057199161,-76.138518743,6069
-8476644.71930198,5321102.70985709,2024/12/10 00:00:00+00,330,330,1400 LODI ST     ,False,SIMPLE ASSAULT,43.0599592240001,-76.146995094,6070
-8477235.85696755,5319378.90089236,2024/12/09 00:00:00+00,1435,1445,300 S  SALINA ST     ,False,SIMPLE ASSAULT,43.0486440510001,-76.152305374,6071
-8473046.48674695,5323085.39816193,2024/12/10 00:00:00+00,918,918,200 TAFT AVE    ,False,SIMPLE ASSAULT,43.0729711130001,-76.114671621,6072
-8475501.6667255,5318460.44887741,2024/12/10 00:00:00+00,901,901,700 S  CROUSE AVE    ,False,OFFN AGAINST FAMILY,43.0426144310001,-76.1367268779999,6073
-8473143.89842584,5322380.59225966,2024/12/10 00:00:00+00,1519,1519,2300 JAMES ST     ,False,DRIVING UNDER INFLUENCE,43.0683459640001,-76.115546685,6074
-8481812.799465,5320594.86903809,2024/12/10 00:00:00+00,1834,1834,100 OLIVE ST     ,True,SIMPLE ASSAULT,43.056625947,-76.1934207479999,6075
-8476252.76471073,5311361.59027037,2024/12/10 00:00:00+00,708,708,5000 S  SALINA ST     ,False,SEX OFFENSES,42.995990567,-76.143474106,6076
-8477887.60943169,5315486.17173505,2024/12/10 00:00:00+00,2253,2253,100 BISHOP AVE    ,False,SIMPLE ASSAULT,43.023084291,-76.158160166,6077
-8477339.31318347,5312278.33511363,2024/12/11 00:00:00+00,125,125,1600 VALLEY DR     ,True,CRIMINAL MISCHIEF,43.0020135520001,-76.1532347369999,6078
-8476582.82377267,5316205.97620743,2024/12/10 00:00:00+00,1308,1308,1900 S  SALINA ST     ,False,SIMPLE ASSAULT,43.0278113480001,-76.146439077,6079
-8476496.21631827,5315956.22865394,2024/12/11 00:00:00+00,411,411,100 WOOD AVE    ,True,CRIMINAL MISCHIEF,43.026171262,-76.145661069,6080
-8475761.74712726,5319912.04986663,2024/12/11 00:00:00+00,2200,1009,500 BURNET AVE    ,False,SIMPLE ASSAULT,43.0521438920001,-76.13906322,6081
-8476274.70878799,5320471.04821503,2024/12/11 00:00:00+00,1522,1522,800 E  WILLOW ST     ,False,OFFN AGAINST FAMILY,43.055813206,-76.143671233,6082
-8476499.98938109,5317797.8280725,2024/12/11 00:00:00+00,1826,1826,200 OAKWOOD AVE    ,False,SIMPLE ASSAULT,43.0382639700001,-76.145694963,6083
-8478191.74262949,5316469.4418722,2024/12/11 00:00:00+00,1957,1957,500 RICH ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0295414730001,-76.1608922409999,6084
-8471419.42437159,5319320.50671813,2024/12/12 00:00:00+00,252,252,200 HARWOOD AVE    ,False,SIMPLE ASSAULT,43.0482607120001,-76.100055471,6085
-8481955.13835454,5319960.06893805,2024/11/18 00:00:00+00,2247,2247,800 AVERY AVE    ,False,CRIMINAL MISCHIEF,43.0524591020001,-76.1946993999999,6086
-8480687.87459968,5319862.68908994,2024/11/19 00:00:00+00,722,722,200 HAMILTON ST     ,False,OFFN AGAINST FAMILY,43.0518198730001,-76.1833153759999,6087
-8476205.00775862,5315112.31839196,2024/12/11 00:00:00+00,1823,1823,2800 S  SALINA ST     ,False,SIMPLE ASSAULT,43.020629,-76.143045098,6088
-8477972.16459995,5322229.47187567,2024/11/19 00:00:00+00,903,903,300 COURT ST     ,False,OFFN AGAINST FAMILY,43.0673542210001,-76.158919738,6089
-8476895.46656631,5319711.78431415,2024/11/15 00:00:00+00,800,1630,300 ERIE BLVD E ,True,CRIMINAL MISCHIEF,43.050829278,-76.149247595,6090
-8475122.68664354,5314787.95851495,2024/11/19 00:00:00+00,938,938,100 REMINGTON AVE    ,True,CRIMINAL MISCHIEF,43.0184986790001,-76.133322442,6091
-8478782.00899741,5321766.48921796,2024/11/19 00:00:00+00,1113,1113,500 SOLAR ST     ,True,POSSESSION/USE DANGEROUS WEAPONS,43.06431575,-76.166194694,6092
-8475634.45195371,5318461.85734246,2024/11/19 00:00:00+00,1439,1439,700 IRVING AVE    ,False,SIMPLE ASSAULT,43.042623678,-76.137919708,6093
-8481524.37734353,5320176.87367745,2024/11/19 00:00:00+00,1918,1918,300 HERKIMER ST     ,False,SIMPLE ASSAULT,43.0538822460001,-76.190829808,6094
-8477366.69009716,5313488.57194136,2024/11/19 00:00:00+00,2026,2026,900 BALLANTYNE RD     ,False,OFFN AGAINST FAMILY,43.0099638660001,-76.153480668,6095
-8477988.92463985,5317614.28702204,2024/11/19 00:00:00+00,2139,2139,200 SOUTH AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0370588700001,-76.159070296,6096
-8476244.01544403,5315221.91582457,2024/11/19 00:00:00+00,1014,1014,2700 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.0213487940001,-76.1433955099999,6097
-8471858.51441823,5320115.25642467,2024/11/20 00:00:00+00,104,104,2500 ERIE BLVD E ,False,SIMPLE ASSAULT,43.0534777830001,-76.103999884,6098
-8477985.42820596,5313151.43346385,2024/11/20 00:00:00+00,740,740,600 BARNES AVE    ,True,CRIMINAL MISCHIEF,43.007749232,-76.159038887,6099
-8479659.39271105,5317456.1451807,2024/11/20 00:00:00+00,1122,1122,300 ROWLAND ST     ,False,POSSESSION/USE DRUG,43.036020518,-76.174076366,6100
-8477074.23598373,5319513.44549698,2024/11/20 00:00:00+00,1306,1306,200 S  WARREN ST     ,True,CRIMINAL MISCHIEF,43.0495272840001,-76.150853508,6101
-8478168.58917729,5318989.31508995,2024/11/20 00:00:00+00,1448,1448,0 CORCORAN CT     ,False,SIMPLE ASSAULT,43.0460865000001,-76.16068425,6102
-8476105.37291818,5314827.31465386,2024/11/19 00:00:00+00,2315,2315,3000 S  SALINA ST     ,False,SIMPLE ASSAULT,43.0187571650001,-76.142150063,6103
-8479398.8343034,5318362.13101693,2024/11/20 00:00:00+00,1731,1731,600 SEYMOUR ST     ,False,OFFN AGAINST FAMILY,43.0419689410001,-76.17173573,6104
-8479573.11220201,5317962.56391821,2024/11/20 00:00:00+00,1845,1845,100 FENTON ST     ,True,CRIMINAL MISCHIEF,43.0393455780001,-76.173301295,6105
-8478679.78352978,5322624.51772495,2024/11/20 00:00:00+00,1701,1701,1700 N  SALINA ST     ,False,SIMPLE ASSAULT,43.0699467160001,-76.1652763869999,6106
-8475413.93516689,5321479.49796863,2024/11/20 00:00:00+00,1912,1912,700 OAK ST     ,False,OFFN AGAINST FAMILY,43.0624322030001,-76.135938772,6107
-8476754.85591186,5313949.13309206,2024/11/20 00:00:00+00,1959,1959,300 W  MATSON AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0129891240001,-76.1479844679999,6108
-8476159.734567,5313311.87868851,2024/11/20 00:00:00+00,1511,1511,4100 S  SALINA ST     ,False,FORGERY/COUNTERFEIT,43.0088031930001,-76.142638402,6109
-8477971.62258535,5315912.23968633,2024/11/20 00:00:00+00,2101,2101,100 W  BISSELL ST     ,False,CRIMINAL MISCHIEF,43.0258823830001,-76.1589148689999,6110
-8477793.88777127,5312855.77333063,2024/12/19 00:00:00+00,2309,2309,0 MAXWELL CT     ,False,SIMPLE ASSAULT,43.0058070000001,-76.1573182499999,6111
-8476288.84124262,5315356.33101261,2024/11/20 00:00:00+00,1917,1917,2600 S  SALINA ST     ,True,CRIMINAL MISCHIEF,43.02223157,-76.143798187,6112
-8476794.35685393,5319967.17317962,2024/12/19 00:00:00+00,2000,2000,200 N  STATE ST     ,True,SIMPLE ASSAULT,43.0525057360001,-76.148339311,6113
-8476154.08488019,5320742.03927784,2024/12/20 00:00:00+00,22,22,1000 LODI ST     ,False,OFFN AGAINST FAMILY,43.0575919360001,-76.1425876499999,6114
-8471236.5954663,5321318.52622922,2024/12/20 00:00:00+00,242,242,600 PLYMOUTH DR     ,False,CRIMINAL MISCHIEF,43.061375707,-76.0984130909999,6115
-8478161.27648862,5313735.54068316,2024/12/20 00:00:00+00,1339,1339,200 BARNES AVE    ,False,SIMPLE ASSAULT,43.011586132,-76.1606185589999,6116
-8478159.28019619,5319601.60805403,2024/12/20 00:00:00+00,301,301,500 ERIE BLVD W ,True,CRIMINAL MISCHIEF,43.0501060300001,-76.160600626,6117
-8476116.2035254,5313612.55726969,2024/12/20 00:00:00+00,1530,1530,100 BALLANTYNE RD     ,False,SIMPLE ASSAULT,43.0107782950001,-76.142247356,6118
-8480271.94869193,5317124.37587183,2024/12/20 00:00:00+00,1515,1515,1600 W  ONONDAGA ST     ,False,SIMPLE ASSAULT,43.0338420790001,-76.17957905,6119
-8479436.00009651,5316761.6162188,2024/12/20 00:00:00+00,1914,1914,200 ROBERTS AVE    ,False,SIMPLE ASSAULT,43.031460065,-76.172069596,6120
-8476915.91885107,5322457.22041685,2024/12/20 00:00:00+00,2136,2136,100 LAWRENCE ST     ,False,SIMPLE ASSAULT,43.0688488380001,-76.149431321,6121
-8476191.45238423,5320982.62129534,2024/12/20 00:00:00+00,2027,2027,100 BEECHER ST     ,False,SIMPLE ASSAULT,43.0591710240001,-76.1429233279999,6122
,,2024/12/20 00:00:00+00,2154,2154,0 WALSH CIR    ,False,OFFN AGAINST FAMILY,,,6123
-8477971.62258535,5315912.23968633,2024/12/20 00:00:00+00,2314,2314,100 W  BISSELL ST     ,False,OFFN AGAINST FAMILY,43.0258823830001,-76.1589148689999,6124
-8477972.16459995,5322229.47187567,2024/12/20 00:00:00+00,2203,2203,300 COURT ST     ,False,SIMPLE ASSAULT,43.0673542210001,-76.158919738,6125
-8472700.92588932,5323180.11075322,2024/12/21 00:00:00+00,1429,1429,300 FOBES AVE    ,False,SIMPLE ASSAULT,43.0735926190001,-76.111567395,6126
-8475501.6667255,5318460.44887741,2024/12/21 00:00:00+00,1429,1429,700 S  CROUSE AVE    ,False,SIMPLE ASSAULT,43.0426144310001,-76.1367268779999,6127
-8476199.95841784,5315774.20247774,2024/12/20 00:00:00+00,1619,1619,2100 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0249758730001,-76.1429997389999,6128
-8476678.30906777,5317786.47373563,2024/12/21 00:00:00+00,1851,1851,300 BURT ST     ,False,SIMPLE ASSAULT,43.03818942,-76.147296836,6129
-8472700.92588932,5323180.11075322,2024/12/21 00:00:00+00,2347,2347,300 FOBES AVE    ,False,SIMPLE ASSAULT,43.0735926190001,-76.111567395,6130
-8477289.39930491,5321734.45154405,2024/11/21 00:00:00+00,114,114,200 POND ST     ,False,OFFN AGAINST FAMILY,43.0641054870001,-76.152786353,6131
-8470752.63542723,5320122.60422831,2024/11/21 00:00:00+00,433,433,100 POLK ST     ,True,CRIMINAL MISCHIEF,43.053526015,-76.094065604,6132
-8476099.38815972,5318467.06106443,2024/12/22 00:00:00+00,133,133,700 E  ADAMS ST     ,False,SIMPLE ASSAULT,43.042657842,-76.142096301,6133
-8475408.29716864,5320336.48098368,2024/11/21 00:00:00+00,851,851,100 FOUNTAIN ST     ,False,CRIMINAL MISCHIEF,43.0549299150001,-76.135888125,6134
-8476201.57121462,5320346.27976116,2024/11/21 00:00:00+00,1041,1041,700 JAMES ST     ,False,CRIMINAL MISCHIEF,43.054994234,-76.143014227,6135
-8477219.22449978,5322743.65776707,2024/11/21 00:00:00+00,1229,1229,800 KIRKPATRICK ST     ,False,CRIMINAL MISCHIEF,43.070728553,-76.1521559619999,6136
-8478821.06210117,5318799.51474822,2024/11/22 00:00:00+00,1158,1158,600 OTISCO ST     ,False,SIMPLE ASSAULT,43.044840461,-76.1665455139999,6137
-8477382.0499605,5318739.12727371,2024/11/22 00:00:00+00,1722,1722,100 DICKERSON ST     ,False,SIMPLE ASSAULT,43.044444012,-76.153618648,6138
-8478679.78352978,5322624.51772495,2024/11/22 00:00:00+00,909,909,1700 N  SALINA ST     ,False,SIMPLE ASSAULT,43.0699467160001,-76.1652763869999,6139
-8476615.51452225,5315375.81368286,2024/11/22 00:00:00+00,1759,1759,300 WARNER AVE    ,False,SIMPLE ASSAULT,43.022359522,-76.146732743,6140
-8481031.43504606,5319259.4902617,2024/11/28 00:00:00+00,26,26,200 MILTON AVE    ,False,SIMPLE ASSAULT,43.0478601560001,-76.186401632,6141
-8475234.17088718,5323719.14287233,2024/11/22 00:00:00+00,2139,2139,400 PLEASANTVIEW AVE    ,False,SIMPLE ASSAULT,43.0771296390001,-76.134323922,6142
-8476460.47541464,5315849.59148466,2024/11/22 00:00:00+00,1613,1613,2200 S  SALINA ST     ,False,CRIMINAL MISCHIEF,43.0254709650001,-76.1453400029999,6143
-8476865.72711906,5320722.592951,2024/11/28 00:00:00+00,257,257,700 N  TOWNSEND ST     ,True,SIMPLE ASSAULT,43.057464296,-76.1489804409999,6144
-8481585.99824765,5319206.16752804,2024/11/26 00:00:00+00,1530,540,700 SCHUYLER ST     ,True,CRIMINAL MISCHIEF,43.0475101050001,-76.1913833579999,6145
-8479168.02269007,5323202.4034157,2024/11/27 00:00:00+00,1200,900,2100 PARK ST     ,False,FORGERY/COUNTERFEIT,43.073738903,-76.1696623139999,6146
-8476817.90716013,5316144.27351159,2024/11/28 00:00:00+00,1904,1904,200 W  BORDEN AVE    ,False,SIMPLE ASSAULT,43.027406152,-76.148550867,6147
-8478109.46939948,5317070.84342847,2024/11/28 00:00:00+00,2107,2107,400 BELLEVUE AVE    ,True,CRIMINAL MISCHIEF,43.0334905710001,-76.160153168,6148
-8476241.10377143,5316269.52464159,2024/11/29 00:00:00+00,50,50,300 BAKER AVE    ,False,SIMPLE ASSAULT,43.0282286620001,-76.143369354,6149
-8471998.59419002,5322475.15233205,2024/11/28 00:00:00+00,1443,1443,100 N  MIDLER AVE    ,False,OFFN AGAINST FAMILY,43.068966516,-76.1052582419999,6150
-8476227.53592925,5312784.60449814,2024/11/28 00:00:00+00,2307,2307,4400 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.005339473,-76.143247472,6151
-8476159.734567,5313311.87868851,2024/11/29 00:00:00+00,239,239,4100 S  SALINA ST     ,True,CRIMINAL MISCHIEF,43.0088031930001,-76.142638402,6152
-8476496.21631827,5315956.22865394,2024/11/29 00:00:00+00,1032,1035,100 WOOD AVE    ,True,CRIMINAL MISCHIEF,43.026171262,-76.145661069,6153
-8476364.25017888,5316247.01156719,2024/11/29 00:00:00+00,721,721,1700 S  STATE ST     ,False,SIMPLE ASSAULT,43.028080822,-76.1444755969999,6154
-8477254.24193805,5316272.11340498,2024/11/29 00:00:00+00,1406,1406,1100 MIDLAND AVE    ,True,CRIMINAL MISCHIEF,43.0282456620001,-76.152470529,6155
-8476856.26306992,5316991.27664418,2024/11/29 00:00:00+00,855,855,1400 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.0329681110001,-76.148895424,6156
-8479052.00084135,5318883.12677994,2024/11/29 00:00:00+00,1452,1452,700 MARCELLUS ST     ,False,SIMPLE ASSAULT,43.045389377,-76.168620072,6157
-8473073.01451556,5319740.45770209,2024/11/29 00:00:00+00,1200,1200,2000 ERIE BLVD E ,False,SIMPLE ASSAULT,43.051017502,-76.114909924,6158
-8472854.79580832,5319656.86237193,2024/11/29 00:00:00+00,1930,1930,100 CROLY ST     ,False,OFFN AGAINST FAMILY,43.050468746,-76.112949632,6159
-8475222.51206295,5319342.82033327,2024/11/29 00:00:00+00,2157,2157,1100 E  FAYETTE ST     ,True,CRIMINAL MISCHIEF,43.048407194,-76.134219189,6160
-8473191.82458357,5319693.64717428,2024/11/30 00:00:00+00,30,50,1900 ERIE BLVD E ,True,CRIMINAL MISCHIEF,43.0507102180001,-76.115977213,6161
-8476677.83673917,5319723.47186553,2024/11/29 00:00:00+00,2150,2150,100 N  STATE ST     ,False,OFFN AGAINST FAMILY,43.0509060000001,-76.147292593,6162
